date,momentum_v1,static_equal_weight,static_inverse_vol,voo
2022-09-15,133795.6568,173414.3355,164158.8713,394851.9949
2022-09-16,133459.2370,172408.0482,163360.7058,391747.6817
2022-09-19,133762.3355,172848.2474,163686.1141,394752.9294
2022-09-20,133658.3162,171348.9619,162289.2395,390305.4010
2022-09-21,133101.6784,169851.7694,161056.2832,383436.1722
2022-09-22,133367.3931,168384.3975,159798.4972,380199.8306
2022-09-23,130235.5984,165039.7806,156747.9892,373880.9029
2022-09-26,128142.3250,162607.3546,154478.9264,370259.0386
2022-09-27,129080.8824,162170.8332,153985.6617,369213.3036
2022-09-28,131547.9564,165874.7148,157392.1326,376465.4676
2022-09-29,130999.4273,163612.8479,155476.7355,368615.0470
2022-09-30,129882.0890,162229.4317,154327.4794,362998.1909
2022-10-03,131839.7311,165778.3105,157677.6340,372595.5320
2022-10-04,131852.6966,170002.0927,161508.6626,383906.7955
2022-10-05,131852.6966,169641.5741,161099.0679,383243.3222
2022-10-06,131891.6229,168567.6347,160076.3444,379207.6157
2022-10-07,131904.5884,165759.5369,157508.8055,368559.7546
2022-10-10,131904.5884,164077.7585,155849.5677,365806.5481
2022-10-11,131917.5638,162935.3635,154823.2717,363396.1897
2022-10-12,131891.6229,163004.3484,154949.1468,362268.3313
2022-10-13,131930.5392,165040.9604,156599.1595,371755.1940
2022-10-14,131956.4801,162007.0459,153892.6781,363385.0958
2022-10-17,131943.5047,164613.8192,156201.9721,372617.6490
2022-10-18,131969.4556,165317.6976,156863.9587,377007.2622
2022-10-19,131969.4556,163413.4307,154958.9491,374397.8867
2022-10-20,131995.3965,162589.8532,154265.9047,371323.9843
2022-10-21,132021.3473,164724.4986,156343.2203,380246.9355
2022-10-24,132034.3128,164437.2469,155853.2961,384879.8352
2022-10-25,132021.3473,166998.6363,158049.0827,391137.9768
2022-10-26,132021.3473,168005.1029,159137.7622,388218.9993
2022-10-27,132086.2046,167578.2324,158791.7788,386140.2890
2022-10-28,132086.2046,168661.9704,159524.1957,395151.6372
2022-10-31,132086.2046,167632.3953,158551.7079,392464.8523
2022-11-01,131787.8394,168683.5624,159696.1032,390883.7381
2022-11-02,131814.2311,166360.8175,157764.7164,380910.3378
2022-11-03,131867.0245,165458.5057,157020.8708,376852.4789
2022-11-04,131880.2254,169087.9886,160552.3227,382369.8442
2022-11-07,131893.4263,169189.5164,160515.0954,386040.8336
2022-11-08,131906.6171,170383.9002,161867.7504,388141.5545
2022-11-09,131946.2097,167734.1999,159591.3212,380213.6891
2022-11-10,131959.4105,174847.5773,165991.3163,401022.8383
2022-11-11,131972.6114,176822.9512,167759.9901,404859.5985
2022-11-14,131972.6114,175596.6434,166759.5064,401608.9022
2022-11-15,131972.6114,177602.7252,168579.5930,404925.9140
2022-11-16,131959.4105,176490.3636,167697.1272,401852.1533
2022-11-17,132025.4049,175662.7634,166904.9757,400691.1549
2022-11-18,132025.4049,175359.1173,166494.3393,402460.2632
2022-11-21,132051.7966,174584.1563,165791.3338,401044.9198
2022-11-22,132091.3892,176386.2617,167364.8989,406385.5267
2022-11-23,132117.7909,177272.6924,168239.6406,408928.5868
2022-11-25,132130.9817,177000.6548,168012.0493,408884.3174
2022-11-28,132157.3835,175316.8326,166545.8314,402416.0648
2022-11-29,132157.3835,175898.5926,167166.1780,401708.3222
2022-11-30,132170.5844,179808.7698,170616.3146,414069.9638
2022-12-01,131515.6880,180926.6032,171919.0627,414125.3271
2022-12-02,131461.3514,181047.5859,172029.0513,413528.1693
2022-12-05,129887.5185,177801.1906,168985.3880,406164.3217
2022-12-06,128811.0935,176623.1781,168111.3573,400293.1206
2022-12-07,128002.6111,176788.8139,168440.8699,399519.0625
2022-12-08,128558.7643,177629.8749,169126.5531,402670.3743
2022-12-09,127999.0945,176395.9206,167999.7481,399729.2091
2022-12-12,129126.3461,177307.3381,168691.0827,405434.4976
2022-12-13,129573.3686,179097.5318,170472.1554,408431.0262
2022-12-14,129200.2598,178939.7969,170385.5020,405965.3046
2022-12-15,127278.1739,175591.8635,167410.9278,395980.9167
2022-12-16,126524.2550,174503.9008,166510.7448,391259.5846
2022-12-19,126232.7679,172565.7293,164777.5757,387887.2095
2022-12-20,126368.9435,172780.5522,165058.4333,388478.3419
2022-12-21,127593.2092,174448.5976,166477.5194,394288.8278
2022-12-22,126859.0883,172532.7919,164752.0514,388744.9859
2022-12-23,127442.0691,173001.7589,165160.1344,390922.4073
2022-12-27,127757.0978,172966.0921,165254.1722,389367.0962
2022-12-28,126676.7120,171065.9021,163542.4168,384589.8691
2022-12-29,127683.6216,173377.9492,165551.7114,391411.3196
2022-12-30,127415.4522,172817.1592,165073.8264,390333.7206
2023-01-03,127355.2941,172952.2603,165344.8492,388833.8791
2023-01-04,128581.0955,174540.7485,166804.0203,391633.4816
2023-01-05,127363.2166,173239.1341,165599.8168,387356.1899
2023-01-06,130098.9080,176760.1478,168873.9620,396166.3234
2023-01-09,129832.3322,177416.0528,169475.3772,395877.4561
2023-01-10,130389.4007,177964.4790,169912.3772,398699.3174
2023-01-11,130560.8434,179702.4598,171450.8856,403787.7414
2023-01-12,131482.6274,181554.8079,173211.5394,405298.5705
2023-01-13,132399.5722,182423.4870,174070.0787,406876.1758
2023-01-17,131330.2488,182018.6158,173623.5744,406254.1010
2023-01-18,129997.9888,180923.2178,172655.9825,399654.8479
2023-01-19,130649.0206,180889.5040,172843.1719,396777.4106
2023-01-20,131088.3597,182322.0493,173963.2966,404076.4669
2023-01-23,131682.7555,183546.5212,174960.1051,408998.2339
2023-01-24,131902.0017,183730.3468,175171.8338,408564.9684
2023-01-25,132247.7719,183967.8266,175426.0222,408709.3666
2023-01-26,131571.9813,184594.7453,175803.1725,413075.4806
2023-01-27,131378.9475,184397.8562,175486.6951,414253.1376
2023-01-30,130955.9962,182447.7587,173783.8682,409075.9977
2023-01-31,132026.1937,184511.7074,175641.5697,414886.4481
2023-02-01,133212.6472,185993.1124,176947.1328,419430.3129
2023-02-02,132232.7685,186678.5190,177193.9399,425440.8438
2023-02-03,130024.5575,183785.5853,174401.5400,420896.9081
2023-02-06,129832.6258,182580.5621,173354.3758,418463.7594
2023-02-07,130223.3477,183880.3641,174476.4699,423863.1322
2023-02-08,129852.2035,182938.6276,173720.4604,419219.2803
2023-02-09,128780.8609,181732.1996,172614.8963,415630.7688
2023-02-10,129483.7488,181686.0956,172663.3867,416641.7688
2023-02-13,129847.6376,183017.7219,173797.8334,421452.3840
2023-02-14,129477.1499,183024.8312,173738.9958,421296.8919
2023-02-15,128943.1815,182592.9034,173199.1420,422707.8048
2023-02-16,128444.7545,181207.0241,172020.9136,416830.6491
2023-02-17,128771.5521,181073.6318,171936.1267,415753.0146
2023-02-21,127323.9889,178377.6479,169544.6676,407498.3570
2023-02-22,126701.5808,177924.3999,169031.9913,406987.3277
2023-02-23,126856.6700,178932.0789,169912.2275,409031.5511
2023-02-24,125970.0791,176888.6497,168036.7228,404654.2724
2023-02-27,126230.6314,177653.8883,168733.7893,406054.1268
2023-02-28,126261.3546,177500.2042,168593.5915,404520.8972
2023-03-01,126619.7443,178127.8445,169291.6448,403043.4207
2023-03-02,126816.0360,178285.8803,169448.9013,406054.1268
2023-03-03,128153.5739,180907.5966,171820.2032,412486.6875
2023-03-06,127811.3652,180060.9174,171054.6954,412986.6583
2023-03-07,125686.4865,177701.3868,168693.0675,406598.5088
2023-03-08,125571.2302,177915.9783,168892.0515,407231.7130
2023-03-09,124968.5125,175818.6839,166967.7011,399777.0582
2023-03-10,125544.7502,175776.4376,166954.0220,394044.3007
2023-03-13,126108.0974,175576.8663,166770.2649,393377.6730
2023-03-14,126276.4125,176120.4524,167216.3101,399910.3271
2023-03-15,126269.8378,174824.2711,165803.3509,397443.9321
2023-03-16,126986.6751,176436.3618,167285.0758,404243.1593
2023-03-17,127895.2222,176023.5761,166946.3838,399821.4694
2023-03-20,128834.0450,176802.4485,167764.3257,403432.1688
2023-03-21,128227.1336,177668.5644,168511.1515,408709.3666
2023-03-22,127628.7446,176905.7980,167861.2550,401932.3273
2023-03-23,128413.3835,177522.9880,168479.4982,402887.7514
2023-03-24,128135.9357,177769.9945,168613.8840,405572.9413
2023-03-27,127776.2748,177633.9492,168561.8593,406242.2982
2023-03-28,128412.8631,178141.1081,169146.0294,405528.3175
2023-03-29,128805.7661,179073.6005,169970.6217,411295.7745
2023-03-30,129586.6959,180302.8494,171174.3720,413749.9414
2023-03-31,129978.6541,181805.7751,172407.6803,419528.6341
2023-04-03,130987.8249,182726.7550,173365.2926,421190.7376
2023-04-04,132151.5590,182560.0430,173289.1444,418814.5826
2023-04-05,131582.1182,182097.1863,172873.8488,417799.4355
2023-04-06,131345.0638,182302.7253,173045.3104,419394.7273
2023-04-10,130931.4786,182032.5373,172773.0418,419852.0946
2023-04-11,131628.3507,182744.3229,173508.7536,419907.8832
2023-04-12,132324.9607,182507.5896,173344.0169,418234.5441
2023-04-13,134183.4372,184146.3105,174880.9589,423656.1756
2023-04-14,132691.8712,183006.2573,173812.6905,422785.9585
2023-04-17,132348.3063,183057.9235,173850.4535,424225.0847
2023-04-18,132861.4064,183230.2496,174033.4416,424515.1571
2023-04-19,132290.0652,182416.7700,173176.1187,424492.8983
2023-04-20,132569.7643,182049.0712,172844.2803,422094.3783
2023-04-21,132161.4108,181514.8510,172284.3091,422339.7205
2023-04-24,132486.4795,181981.7985,172736.7914,422897.5711
2023-04-25,131728.0021,180020.5074,170884.0698,416215.4149
2023-04-26,131396.7845,179057.4434,169975.4169,414363.5097
2023-04-27,132258.6975,180564.2200,171349.5131,422585.2754
2023-04-28,132290.6332,181865.7379,172542.4774,426199.6610
2023-05-01,131960.5410,180774.5800,171555.4916,425909.6241
2023-05-02,132410.0505,179630.0660,170391.3485,421135.0553
2023-05-03,133078.0690,179445.5463,170174.9361,418201.0851
2023-05-04,133417.7601,179091.4568,169922.4838,415144.5147
2023-05-05,133536.1026,181116.4889,171815.4132,422763.6643
2023-05-08,133643.2626,180838.6435,171565.6887,422998.0190
2023-05-09,133817.0640,180466.4050,171217.4159,421168.4434
2023-05-10,133621.1072,180869.3068,171498.6608,423009.2192
2023-05-11,132762.0720,180131.7206,170741.2917,422417.8742
2023-05-12,132504.1290,179340.9866,169982.0133,421849.0006
2023-05-15,133241.2777,180439.5375,171067.9079,423310.3146
2023-05-16,131734.0141,178828.4319,169494.8187,420510.2867
2023-05-17,131881.6919,180230.4180,170762.1635,425530.3750
2023-05-18,130945.8436,180067.4233,170488.4285,429691.3754
2023-05-19,131970.7125,180056.5328,170543.4394,429010.8183
2023-05-22,131887.0790,180474.0209,170900.6966,429245.1020
2023-05-23,130980.4772,179576.8410,170037.7928,424448.2391
2023-05-24,129504.7521,178248.5636,168767.0585,421268.8558
2023-05-25,128768.0837,177850.0243,168278.2154,424939.1008
2023-05-26,129642.5155,180149.6510,170415.1199,430461.1093
2023-05-30,129429.3158,179450.6617,169621.1256,430594.9452
2023-05-31,128859.5055,178514.8327,168700.4397,428252.3201
2023-06-01,130384.7286,180389.2456,170517.6002,432357.5674
2023-06-02,130504.1601,182228.4731,172232.6139,438705.1337
2023-06-05,130424.9343,181650.5512,171717.4519,437857.2462
2023-06-06,131099.3471,182880.7379,172805.1690,438760.8515
2023-06-07,129703.9131,182353.0022,172279.4808,437321.7961
2023-06-08,131207.9919,183524.0182,173411.7806,439943.3643
2023-06-09,131015.0215,183180.1801,173126.6982,440679.6037
2023-06-12,131281.1754,183687.1652,173587.5940,444729.0979
2023-06-13,131520.6805,184622.5108,174486.0612,447662.9971
2023-06-14,131736.2767,185002.0676,174906.8623,448008.8227
2023-06-15,132826.4937,187081.0130,176877.5910,453753.9855
2023-06-16,132520.7726,186748.0084,176594.1127,452080.6819
2023-06-20,130285.6867,184981.8762,174767.7360,449994.5638
2023-06-21,130305.8405,184673.5662,174473.0896,447529.1612
2023-06-22,129289.6509,183497.3961,173358.8114,449157.8765
2023-06-23,128327.2966,182014.8732,171916.5226,445788.7978
2023-06-26,128642.9644,182076.9630,172026.7372,443948.2346
2023-06-27,128933.3779,182873.3593,172765.2098,448867.8041
2023-06-28,128812.5581,182871.5211,172710.2121,449068.5935
2023-06-29,128658.3102,182709.1532,172533.4537,450788.9311
2023-06-30,129870.6834,184445.5290,174181.5451,456131.0267
2023-07-03,130017.3359,184782.5247,174569.3739,457004.5755
2023-07-05,129749.3088,183929.0846,173734.2326,455985.4234
2023-07-06,129111.2879,181847.1349,171765.2684,452267.2228
2023-07-07,129495.0096,182657.4757,172541.8441,451214.4699
2023-07-10,129571.8508,183400.5996,173190.8456,452424.0264
2023-07-11,130120.9134,184916.6068,174610.6697,455324.6439
2023-07-12,131831.3496,187146.6628,176745.8158,458908.5123
2023-07-13,132815.1389,189049.1619,178476.8496,462649.1133
2023-07-14,132558.0008,188020.2715,177523.7292,462279.4695
2023-07-17,133132.4225,188287.7006,177717.0595,463892.2351
2023-07-18,134471.7434,189654.0451,178968.3677,467408.8666
2023-07-19,134471.2310,190335.5121,179587.9792,468416.7830
2023-07-20,132773.3314,189047.4845,178453.4513,465359.2911
2023-07-21,132370.5830,189039.2543,178448.8026,465415.3987
2023-07-24,132128.5995,189811.9520,179119.4500,467386.4661
2023-07-25,132930.0960,190372.0808,179660.8625,468764.0263
2023-07-26,133121.7800,190720.4400,180015.8068,468875.9934
2023-07-27,131771.1799,189011.8244,178393.9319,465695.3696
2023-07-28,133387.0130,191120.7840,180355.1388,470231.0823
2023-07-31,133623.6799,191671.2708,180813.9079,471138.2319
2023-08-01,132665.0801,189974.2753,179158.7531,469682.3408
2023-08-02,129925.2779,187185.2712,176636.5180,463175.4898
2023-08-03,129614.4053,186762.4350,176175.0975,461865.1665
2023-08-04,129534.3766,187134.1805,176570.1002,459602.8216
2023-08-07,130605.9496,187424.9436,176841.4629,463746.5610
2023-08-08,129558.6963,186666.3251,176160.6672,461741.9283
2023-08-09,128966.5126,186402.6952,175926.3738,458673.3070
2023-08-10,129290.1676,185924.6072,175479.1553,458942.1130
2023-08-11,128515.3527,185319.5696,174954.5194,458516.5034
2023-08-14,128880.3946,185058.0672,174678.0682,461103.5847
2023-08-15,127269.5512,183187.6613,172971.5770,455817.4196
2023-08-16,126096.6710,181833.2724,171738.2315,452446.3914
2023-08-17,125003.1434,181205.3624,171207.5977,448784.1567
2023-08-18,124931.2332,181463.4100,171433.8555,449198.4952
2023-08-21,126068.3056,181602.1268,171528.5895,452166.4560
2023-08-22,125831.6411,181456.5190,171391.9935,450900.8982
2023-08-23,127484.4404,183655.4640,173482.2919,455761.3829
2023-08-24,125348.2561,182155.8247,172139.6371,449702.5774
2023-08-25,126225.6886,182929.5119,172822.2657,452681.5613
2023-08-28,127385.3117,183942.1429,173756.4157,455660.6160
2023-08-29,129556.0258,186121.0563,175776.2463,462133.9017
2023-08-30,129874.6682,186353.1397,175984.0099,464060.2035
2023-08-31,129824.9040,186176.9682,175815.5710,463466.6609
2023-09-01,129881.9525,186608.1538,176176.1407,464452.1769
2023-09-05,129310.6869,185189.3818,174826.4239,462425.0728
2023-09-06,128526.1111,184525.2526,174166.7204,459233.2842
2023-09-07,127839.5277,183833.3811,173602.3182,457866.9596
2023-09-08,127823.7314,184063.5752,173828.5433,458494.1029
2023-09-11,129286.1433,184960.9823,174619.5620,461506.7229
2023-09-12,128342.0347,184608.8866,174288.8431,459031.7151
2023-09-13,128414.8154,184430.5867,174082.1014,459569.1854
2023-09-14,129833.7107,185673.0673,175255.3408,463545.0273
2023-09-15,128702.8738,184599.9246,174382.1949,457766.1219
2023-09-18,127926.7464,184227.6921,174111.9925,458270.0624
2023-09-19,127823.3466,183751.5512,173697.9892,457351.7834
2023-09-20,126784.3642,182647.7733,172670.9965,453073.5347
2023-09-21,124599.9681,179992.1138,170283.2522,445648.3338
2023-09-22,124686.0045,180460.7218,170679.7667,444573.2159
2023-09-25,124675.4068,179768.3542,170071.9930,446421.0095
2023-09-26,122872.3551,177919.0721,168348.5792,439869.4639
2023-09-27,122840.5017,177889.1042,168199.4572,439970.1953
2023-09-28,123853.3735,178536.5354,168723.3919,442536.8255
2023-09-29,123672.7913,177840.2870,167971.1150,441480.1028
2023-10-02,123048.2028,176244.8950,166412.0461,441446.3249
2023-10-03,121865.6215,174055.2320,164539.5447,435510.4741
2023-10-04,120422.5370,173980.8328,164237.0219,438714.4555
2023-10-05,119856.4422,173872.6442,164098.2524,438343.4648
2023-10-06,120934.2298,175042.9032,165181.6322,443571.0413
2023-10-09,122698.0156,176726.0721,166909.4380,446527.8373
2023-10-10,122788.2228,177718.4958,167737.8716,448832.4312
2023-10-11,122716.4702,178539.0798,168408.6556,450732.3273
2023-10-12,122513.3556,176723.4569,166904.2850,448023.0002
2023-10-13,123829.0955,177607.3376,168086.1298,445662.1215
2023-10-16,124140.0540,178260.0213,168663.1766,450327.5941
2023-10-17,124189.9956,178289.9446,168785.9245,450338.7944
2023-10-18,124209.3442,176887.7609,167776.4264,444313.0581
2023-10-19,124541.4435,175959.4372,167192.5071,440546.9020
2023-10-20,123246.4763,174688.3084,166058.9177,435060.7273
2023-10-23,122905.1518,174402.5700,165654.7222,434296.3100
2023-10-24,122550.8033,175374.1694,166394.5878,437545.3404
2023-10-25,121918.4624,173613.3734,165051.3621,431373.2920
2023-10-26,120387.4156,173077.5655,164524.7376,426078.2658
2023-10-27,121608.1033,172972.6410,164490.8158,424189.6408
2023-10-30,120917.5645,173469.1464,164833.5950,429293.4829
2023-10-31,120868.6621,173494.9143,164817.5830,431890.4885
2023-11-01,122282.0858,174756.6744,165876.7316,436645.9175
2023-11-02,123422.2055,177858.3656,168733.0102,444942.6470
2023-11-03,124278.3285,179730.3062,170444.1250,449057.2869
2023-11-06,123923.7623,179130.7382,169903.1237,449922.8964
2023-11-07,124112.0267,178801.3954,169406.4412,451193.2745
2023-11-08,123433.5254,178314.0112,168800.6322,451564.2651
2023-11-09,123315.8716,176822.3007,167545.4274,448157.8640
2023-11-10,123698.8947,178068.4628,168599.7100,455150.5083
2023-11-13,123925.8761,178394.0621,168960.2773,454689.5611
2023-11-14,125685.3049,182420.3432,172622.9975,463424.7309
2023-11-15,125537.9015,182268.4203,172590.7830,464436.5462
2023-11-16,126385.6726,181450.1388,171742.5209,465088.6419
2023-11-17,126390.3685,182676.3553,172904.1722,465774.3739
2023-11-20,126926.8976,183935.5887,174043.7532,469281.9672
2023-11-21,127385.5708,183545.9418,173756.0745,468056.5319
2023-11-22,127297.7641,183652.3212,173791.3396,470080.1979
2023-11-24,127596.7545,183787.7748,174032.1525,470338.6898
2023-11-27,128038.3904,183797.2541,173932.2045,469518.0231
2023-11-28,129154.2532,184626.9613,174790.4391,469978.9703
2023-11-29,129210.9073,185224.5948,175295.4032,469675.4647
2023-11-30,128765.5596,184748.1007,174929.0252,471496.5692
2023-12-01,130199.6865,186720.2112,176708.5896,474262.1811
2023-12-04,128064.7808,185687.1293,175572.2479,471878.9019
2023-12-05,127924.9380,185344.3420,175139.0982,471732.6960
2023-12-06,127876.8418,184758.1673,174510.0424,469765.3148
2023-12-07,128760.9940,185474.4738,175201.8299,473441.5499
2023-12-08,128027.0663,185331.7249,174991.7665,475453.8739
2023-12-11,127701.2021,185594.6986,175233.6019,477297.6624
2023-12-12,128108.8917,185496.9359,175126.7993,479669.7414
2023-12-13,130445.5388,188908.2425,178220.0092,486201.4385
2023-12-14,130825.6932,191538.1436,180538.8172,487629.1164
2023-12-15,130426.3061,190834.7841,179807.6094,486887.1705
2023-12-18,131005.1994,189266.4474,178342.3619,489641.5113
2023-12-19,131800.3252,190854.8468,179773.4729,492620.7078
2023-12-20,130535.5722,188593.7746,177597.4449,485510.0355
2023-12-21,131720.3954,190358.5529,179340.7688,490239.9805
2023-12-22,132135.1229,190706.8165,179683.7482,491380.1379
2023-12-26,133056.2356,192023.7109,180897.7547,493423.2981
2023-12-27,133484.0936,192885.0891,181631.3872,494326.3717
2023-12-28,133018.1200,192384.1222,181223.5134,494405.4469
2023-12-29,132648.4506,191467.6912,180523.0321,493084.5967
2024-01-02,131459.3847,190130.7607,179325.7206,489935.1280
2024-01-03,130216.4348,189036.5870,178349.6524,486300.2559
2024-01-04,129958.5317,188387.8495,177845.4177,484764.9706
2024-01-05,130043.8640,188372.5624,177922.4333,485385.8049
2024-01-08,130819.0170,189399.5345,178801.9287,492328.3315
2024-01-09,130967.4441,188646.1565,178091.5487,491131.7475
2024-01-10,131251.0385,188591.3054,178091.1885,494371.4917
2024-01-11,131517.8328,188784.4798,178284.0574,494202.1764
2024-01-12,132206.6078,189289.8181,178841.5295,494427.9891
2024-01-16,131559.0811,187067.9602,176760.4301,492745.9308
2024-01-17,130454.8530,185733.5260,175424.4419,490002.8966
2024-01-18,131917.8392,186820.6218,176562.0435,494360.1851
2024-01-19,133418.0663,188184.3238,177880.7282,500410.9447
2024-01-22,133252.5179,188834.2958,178302.8162,501551.0313
2024-01-23,133790.4854,189001.7208,178540.9399,503041.1612
2024-01-24,133611.5924,189099.7973,178730.2406,503458.9023
2024-01-25,133957.7775,190074.4407,179608.5320,506292.2474
2024-01-26,133508.0598,190064.8875,179610.9297,505987.4658
2024-01-29,134667.5415,191194.5999,180567.2864,509667.4934
2024-01-30,134307.5096,190930.2613,180276.7742,509306.3561
2024-01-31,132934.6559,189295.4499,178764.0410,501009.2722
2024-02-01,134576.3541,190886.8749,180252.6124,507601.7201
2024-02-02,135739.2898,189794.7564,179323.7191,512817.0684
2024-02-05,135000.9563,188665.1458,178354.4689,510943.1172
2024-02-06,135267.9592,190105.8283,179682.5252,512534.8291
2024-02-07,136032.6988,190322.8647,179937.0087,516745.4509
2024-02-08,136935.6447,190595.6665,180078.0519,517095.4589
2024-02-09,138595.6460,191247.1889,180542.5424,520030.4923
2024-02-12,139172.2436,191882.6641,181013.4266,519793.3730
2024-02-13,135698.1291,188381.7679,177931.0053,512467.0605
2024-02-14,137777.3664,189806.6396,179158.9849,517343.7430
2024-02-15,139381.8361,191536.6911,180667.0583,520843.2550
2024-02-16,137889.7394,191038.4158,180334.0983,518179.1188
2024-02-20,136535.4669,190676.9317,180153.2892,515334.4671
2024-02-21,135955.4827,190536.2683,180109.3757,515853.6839
2024-02-22,138824.7542,192242.2265,181741.4988,526690.7088
2024-02-23,138681.2168,192392.5743,181864.6227,526927.7218
2024-02-26,138954.8512,192356.4506,181716.7300,524997.3794
2024-02-27,139887.4459,192903.9954,182133.5132,525968.1861
2024-02-28,138995.9342,192110.4446,181398.6784,525155.4589
2024-02-29,140098.6045,192919.2109,182122.2869,527097.0724
2024-03-01,141778.3907,194942.9534,184059.1106,532176.9544
2024-03-04,141347.0396,195118.8760,184346.5734,531544.8490
2024-03-05,140038.8201,194451.2937,183775.8102,526216.5766
2024-03-06,141370.0133,196000.4534,185237.5003,529004.8371
2024-03-07,143217.7143,197271.6924,186436.0929,534242.7986
2024-03-08,142092.9012,196784.2008,186016.0712,531002.9836
2024-03-11,141463.2031,196823.6330,186172.1089,530562.6648
2024-03-12,142951.1215,197023.4966,186360.0333,536240.8033
2024-03-13,142489.9294,197268.5101,186662.4017,535428.0406
2024-03-14,141804.5029,195935.8877,185560.1465,534254.0698
2024-03-15,140543.8518,195351.8037,184959.6284,530574.0068
2024-03-18,141058.1630,195716.0284,185380.3036,533892.8262
2024-03-19,141339.2223,195952.4733,185583.7530,536884.2862
2024-03-20,142934.3947,197452.9184,186901.2907,541569.0757
2024-03-21,143276.4944,198006.2631,187375.0215,543375.2229
2024-03-22,143074.8039,197149.8168,186558.3758,542665.1056
2024-03-25,142735.6332,197255.8930,186684.2698,541260.8561
2024-03-26,142646.5319,196902.8321,186330.1095,539743.2927
2024-03-27,143387.9408,198568.7933,187833.4608,544454.4879
2024-03-28,143112.5468,199366.6586,188661.7430,544386.5066
2024-04-01,142911.9328,198882.7149,188363.9933,543673.0575
2024-04-02,141883.8751,198473.5829,188222.5101,540117.0125
2024-04-03,142470.4721,199315.3191,189019.1492,540604.0109
2024-04-04,140907.1937,198251.6362,188047.3720,533944.9995
2024-04-05,141884.5200,199091.3947,188906.8363,539618.6721
2024-04-08,142307.5737,199680.1142,189459.4709,539833.8871
2024-04-09,142538.2708,200460.6945,190163.1705,540502.0390
2024-04-10,140763.2603,197851.6603,187837.4892,535269.9611
2024-04-11,141985.8457,198864.7954,188739.4160,539131.8156
2024-04-12,139599.8099,196590.4162,186608.6279,531781.9683
2024-04-15,138366.6033,195624.8385,185970.4338,525032.2916
2024-04-16,137509.0969,194664.0940,185032.5804,524092.2855
2024-04-17,136869.9747,193811.0127,184266.2354,520932.6798
2024-04-18,136466.6870,193654.6269,184170.1238,519743.5745
2024-04-19,135368.5160,193689.4976,184370.5788,515394.8634
2024-04-22,136795.1016,194135.6064,184645.3824,519868.1595
2024-04-23,138443.7335,195536.7222,185840.0638,526425.2699
2024-04-24,138395.7647,195382.0137,185742.2190,526040.2789
2024-04-25,137770.3372,195048.4656,185491.9223,523865.8348
2024-04-26,139238.4019,196307.0442,186550.5290,529109.2192
2024-04-29,139924.6740,197238.7625,187366.4397,530955.1698
2024-04-30,137687.1945,194285.8179,184621.3254,522563.4863
2024-05-01,137254.6142,194087.1183,184355.5009,520864.7694
2024-05-02,139356.0718,196024.7542,186091.5426,525723.1274
2024-05-03,141523.6487,197686.7467,187568.4581,532246.2471
2024-05-06,143201.7065,199107.2301,188843.8102,537614.2167
2024-05-07,143358.5002,199079.8480,188804.3706,538384.3404
2024-05-08,142938.6595,198603.5149,188389.2590,538407.0245
2024-05-09,143763.6461,200004.1770,189683.0601,541498.6843
2024-05-10,143465.3780,199996.8866,189717.8449,542166.7652
2024-05-13,143784.0568,200322.0964,190081.0271,542200.7559
2024-05-14,144962.3579,201335.4608,190905.0673,544771.5684
2024-05-15,147027.6883,203417.7189,192752.9026,551407.8958
2024-05-16,146388.5571,203022.7614,192452.9344,550354.7175
2024-05-17,146395.9041,203823.3434,193278.0505,551170.0676
2024-05-20,147108.0319,204135.3261,193551.6149,551713.7407
2024-05-21,147205.8198,203888.9163,193262.9639,553197.2780
2024-05-22,146637.9920,202472.7853,191872.9792,551589.1556
2024-05-23,145205.9058,200425.5582,190004.9524,547489.5438
2024-05-24,146684.5923,201538.8067,190998.5768,551215.4357
2024-05-28,146908.7629,201669.6511,191190.6776,551657.0305
2024-05-29,145374.9407,199241.3530,188868.4317,547772.6692
2024-05-30,145094.9914,199567.4563,189124.4303,544092.0391
2024-05-31,145482.6021,200096.4667,189647.4363,548825.8829
2024-06-03,146928.2967,200462.4689,189894.4552,549426.0535
2024-06-04,146481.8363,199579.2095,189078.5906,550094.2407
2024-06-05,148815.2572,201512.0661,190787.3979,556673.9643
2024-06-06,149324.0407,201955.1767,191277.4242,556549.4146
2024-06-07,146656.8176,199321.3739,188861.5345,555824.5881
2024-06-10,147604.6300,200050.5795,189538.3386,557647.9610
2024-06-11,148324.9000,199949.6483,189394.1564,558916.2833
2024-06-12,149508.9790,201483.7337,190786.2640,563570.9101
2024-06-13,149344.7767,201120.6653,190461.2539,564635.3241
2024-06-14,150662.3169,201056.3807,190381.9026,565088.3673
2024-06-17,151242.8769,201668.7184,190939.4187,569572.9700
2024-06-18,151552.8621,202672.4468,191947.9484,571090.5688
2024-06-20,151839.4209,202643.2310,191929.4501,569505.0596
2024-06-21,150507.4322,201472.3403,190784.4709,568259.3149
2024-06-24,149780.3991,202186.6076,191560.4978,566730.5158
2024-06-25,150304.5410,201846.7455,191180.7398,569086.0779
2024-06-26,149807.5476,200676.3025,190039.0729,569720.2746
2024-06-27,150809.2387,201500.2701,190731.2301,570603.5705
2024-06-28,150410.1874,201113.8571,190356.1246,568403.3232
2024-07-01,151061.8445,200883.9343,190150.3771,569710.2794
