date,100_pct_voo,95_5,90_10,80_20,70_30,100_pct_momentum,100_pct_vti
2022-06-17,370513.2419,355735.6438,341319.8302,313589.6153,287345.8292,144657.2063,359544.4075
2022-06-21,379590.9763,364253.9765,349303.6193,320576.8413,293429.4959,146596.3994,368253.6665
2022-06-22,378790.6190,363235.1249,348086.0485,319017.8936,291598.4426,144268.3263,368194.9020
2022-06-23,382770.3951,366739.6682,351145.6368,321274.2948,293160.2950,143307.3080,371533.3454
2022-06-24,394687.8191,377955.5923,361690.8687,330567.8657,301317.0396,146187.4212,383539.2041
2022-06-27,393207.7198,376595.6597,360444.4077,329529.1026,300461.7468,146083.3948,382360.2137
2022-06-28,384711.0162,368824.9570,353358.2660,323693.0674,295726.1706,145774.2274,374480.8055
2022-06-29,384900.3926,368814.6671,353164.6062,323178.9243,294948.8019,144329.4800,373851.9812
2022-06-30,381861.9695,365802.7382,350184.2605,320275.5202,292138.2907,142403.6556,370629.3905
2022-07-01,385781.0303,369331.7969,353347.0698,322773.8795,294057.4842,142111.8936,374539.7282
2022-07-05,386463.5014,369089.5107,352258.3763,320213.8825,290299.0205,135470.6563,375875.8456
2022-07-06,387861.6545,370316.5503,353326.1399,320996.6691,290838.3828,135166.0660,376622.5785
2022-07-07,393552.9782,375480.5802,357995.7767,324771.2216,293834.4494,135179.5685,382831.9111
2022-07-08,393321.8135,375271.0583,357806.5255,324618.6106,293713.6349,135179.5685,382438.8721
2022-07-11,388874.3559,371239.8758,354165.2415,321682.1297,291388.8332,135179.5685,377605.0020
2022-07-12,385285.6317,367983.3365,351220.1337,319300.7904,289497.7457,135166.0660,374343.2245
2022-07-13,383491.1810,366353.3243,349744.4095,318104.7029,288545.2372,135152.5533,372712.3358
2022-07-14,382478.4442,365439.7125,348923.6418,317451.7312,288037.7947,135193.0812,371061.6796
2022-07-15,389711.0787,372002.7981,354858.4587,322247.7732,291841.8967,135179.5685,378273.1398
2022-07-18,386485.5120,369079.6088,352218.6178,320120.4674,290159.7835,135193.0812,375659.7327
2022-07-19,396976.7114,378599.2315,360827.0563,327078.6360,295681.9815,135206.5939,386152.6428
2022-07-20,399519.6296,380903.1691,362907.2749,328754.7731,297007.8190,135206.5939,389276.9025
2022-07-21,403559.7666,384564.3554,366213.8046,331420.9619,299119.1585,135220.0964,393128.1910
2022-07-22,399882.8581,381239.5525,363218.1456,329018.4990,297229.3620,135247.1218,388864.2227
2022-07-25,400279.1557,381598.4829,363542.1111,329279.3538,297435.5571,135247.1218,389394.7478
2022-07-26,395479.4927,377249.6929,359615.2377,326114.1186,294930.1010,135233.6091,384580.5818
2022-07-27,405838.5574,386640.9436,368100.1073,332960.8570,300355.4969,135260.6346,394680.5163
2022-07-28,410968.4506,391283.8130,372287.6908,336327.8188,303013.0910,135260.6346,399828.6404
2022-07-29,416990.0400,396726.4120,377189.6006,340256.7312,306102.7927,135233.6091,405271.5676
2022-08-01,415734.9737,395578.1679,376141.4772,339389.8529,305393.6548,135139.0406,404328.4575
2022-08-02,413049.0040,393151.2035,373956.2107,337639.0723,304017.0833,135145.8021,402147.3079
2022-08-03,419499.9601,398987.3355,379218.1858,341867.7668,307354.4336,135166.0660,408612.0035
2022-08-04,419169.6944,398690.9178,378953.2768,341659.2793,307194.2618,135179.5685,408219.0594
2022-08-05,418300.0089,397905.0811,378245.6561,341092.1847,306748.1092,135179.5685,408081.4783
2022-08-08,417925.7928,397566.9091,377941.1114,340848.0686,306556.0149,135179.5685,408454.8448
2022-08-09,416274.4289,396078.5100,376604.6333,339784.2539,305726.4877,135206.5939,405880.6878
2022-08-10,424993.1172,403957.4396,383699.9089,345470.7699,310199.6379,135193.0812,415135.6533
2022-08-11,424993.1172,403961.4757,383707.5762,345484.5768,310218.2337,135220.0964,415155.3258
2022-08-12,432269.8084,410534.2541,389624.2344,350223.7646,313945.6026,135233.6091,422347.0186
2022-08-15,434119.2325,412202.8632,391124.5067,351422.4831,314885.8325,135233.6091,423997.6115
2022-08-16,434878.8649,412890.1411,391744.3741,351921.4482,315280.9680,135247.1218,424901.5030
2022-08-17,431906.4382,410211.1780,389338.4485,350004.1546,313781.9412,135260.6346,421089.4963
2022-08-18,433238.5595,411415.1721,390423.0817,350874.7517,314468.7927,135274.1370,422189.8283
2022-08-19,427260.8850,406022.4373,385574.8524,347001.7538,311431.5412,135274.1370,416157.4851
2022-08-22,418255.9522,397901.1008,378276.5320,341178.7628,306874.2625,135328.1777,407256.1819
2022-08-23,417265.2260,396999.7567,377458.7794,340511.8054,306337.8649,135287.6498,406489.8397
2022-08-24,418531.1736,398147.9627,378496.9801,341351.8771,307006.8058,135314.6752,408199.4185
2022-08-25,424629.9951,403664.6386,383470.3252,345348.2473,310161.3735,135348.4416,414113.9165
2022-08-26,410076.7191,390521.6415,371641.9697,335879.3950,302720.2957,135348.4416,400398.5106
2022-08-29,407368.6325,388072.6167,369434.9841,334108.2722,301325.4482,135355.2031,397470.7862
2022-08-30,402943.2210,384067.6152,365822.9936,331204.6287,299034.0534,135355.2031,393049.6275
2022-08-31,399772.8050,381198.7259,363236.1291,329126.4636,297396.0120,135368.7056,390161.0900
2022-09-01,401005.6835,382194.1766,364013.0152,329519.3201,297469.9080,134506.7288,390396.8754
2022-09-02,396800.5555,378476.9889,360749.5028,327066.2824,295707.9316,135142.1877,386525.9460
2022-09-06,395468.4696,377191.9996,359510.9594,325918.4648,294647.6359,134585.5498,384954.0432
2022-09-07,402557.9465,383302.5983,364714.4085,329510.2793,296877.3812,132350.8692,392067.0776
2022-09-08,405188.8718,385737.7299,366964.8910,331423.2669,298492.5609,132732.7888,395171.7280
2022-09-09,411441.8386,391772.4992,372783.9515,336819.6026,303479.5801,135345.3193,401734.7545
2022-09-12,415966.2447,396054.5575,376833.6738,340433.8277,306695.6863,136653.6179,406057.5822
2022-09-13,397824.2445,379576.0129,361911.2895,328319.6032,297013.3210,136179.8575,388608.7964
2022-09-14,399310.4401,380979.8737,363236.3135,329497.1411,298056.4124,136586.9753,390121.8082
2022-09-15,394851.9949,376549.4958,358843.8986,325207.2438,293899.5353,133795.6568,385956.1075
2022-09-16,391747.6817,373689.7568,356214.5728,322998.2867,292060.3985,133459.2370,382438.8721
2022-09-19,394752.9294,376455.5735,358754.8661,325127.2743,293827.7432,133762.3355,385150.4836
2022-09-20,390305.4010,372411.6259,355089.2108,322146.2412,291441.8849,133658.3162,380670.3391
2022-09-21,383436.1722,366107.4882,349316.8359,317342.1946,287487.2727,133101.6784,374166.3933
2022-09-22,380199.8306,363208.4546,346733.0453,315326.1110,285960.9000,133367.3931,369981.0518
2022-09-23,373880.9029,357047.2990,340732.3925,309652.6041,280619.5077,130235.5984,363599.3792
2022-09-26,370259.0386,353474.5045,337214.0614,306257.4596,277363.4958,128142.3250,359613.2929
2022-09-27,369213.3036,352655.5394,336603.8838,306014.1075,277424.5899,129080.8824,359080.5222
2022-09-28,376465.4676,359573.1344,343197.7008,311992.4878,282829.7451,131547.9564,366638.2438
2022-09-29,368615.0470,352374.9098,336613.5740,306527.5240,278347.4550,130999.4273,359021.3782
2022-09-30,362998.1909,347123.7099,331710.1611,302268.0020,274666.2510,129882.0890,354147.3407
2022-10-03,372595.5320,356104.0628,340103.2326,309572.5385,280991.5672,131839.7311,363145.5832
2022-10-04,383906.7955,366375.8982,349398.9526,317097.0354,286971.1010,131852.6966,374807.7740
2022-10-05,383243.3222,365774.3809,348855.5000,316658.6261,286623.9377,131852.6966,374097.3498
2022-10-06,379207.6157,362120.6163,345559.5691,314009.6889,284536.5375,131891.6229,370525.7145
2022-10-07,368559.7546,352462.7285,336830.2214,306962.1403,278952.2303,131904.5884,359929.0651
2022-10-10,365806.5481,349961.4175,334565.6582,305127.6911,277493.5545,131904.5884,357067.7591
2022-10-11,363396.1897,347772.4842,332584.8930,303525.2657,276221.8288,131917.5638,354778.7903
2022-10-12,362268.3313,346743.6655,331649.3453,302759.6968,275605.4243,131891.6229,353811.8644
2022-10-13,371755.1940,355375.0776,339475.6592,309120.3529,280681.9917,131930.5392,362593.0451
2022-10-14,363385.0958,347777.3378,332603.3445,303564.6133,276274.8441,131956.4801,354048.6936
2022-10-17,372617.6490,356169.8333,340205.5049,309728.7950,281180.2295,131943.5047,363500.7637
2022-10-18,377007.2622,360159.3935,343819.2006,312659.9806,283515.5262,131969.4556,367940.6776
2022-10-19,374397.8867,357791.2653,341677.4964,310928.7731,282141.9216,131969.4556,364803.1342
2022-10-20,371323.9843,355004.1018,339159.4789,308898.7529,280537.0394,131995.3965,361645.8550
2022-10-21,380246.9355,363111.8353,346501.1785,314849.1926,285272.5183,132021.3473,369973.1448
2022-10-24,384879.8352,367316.5390,350304.1510,317924.2556,287713.9402,132034.3128,373959.2311
2022-10-25,391137.9768,372988.6699,355427.0583,322053.5674,290980.2220,132021.3473,380727.5854
2022-10-26,388218.9993,370344.3135,353039.8311,320130.8350,289460.1566,132021.3473,378379.4093
2022-10-27,386140.2890,368469.5597,351355.8649,318790.9817,288417.8813,132086.2046,376603.4437
2022-10-28,395151.6372,376638.5780,358735.4912,324742.6767,293129.4429,132086.2046,385364.7937
2022-10-31,392464.8523,374205.7158,356540.2312,322976.2385,291734.2746,132086.2046,382878.4672
2022-11-01,390883.7381,372731.2754,355166.9465,321789.3927,290713.8656,131787.8394,381694.5113
2022-11-02,380910.3378,363700.2794,347018.1815,315233.9148,285539.0352,131814.2311,371650.4632
2022-11-03,376852.4789,360026.7696,343704.9566,312572.6024,283444.0397,131867.0245,368098.5004
2022-11-04,382369.8442,365036.0463,348237.2549,316239.8735,286357.4157,131880.2254,372834.4192
2022-11-07,386040.8336,368367.2186,351249.7064,318675.0848,288290.4618,131893.4263,376228.4958
2022-11-08,388141.5545,370273.3797,352973.4773,320068.7680,289397.2660,131906.6171,378201.7874
2022-11-09,380213.6891,363094.1774,346495.4764,314858.0095,285285.6292,131946.2097,370052.0246
2022-11-10,401022.8383,381974.5798,363566.3149,328650.0885,296223.7979,131959.4105,390988.7269
2022-11-11,404859.5985,385448.2817,366700.5096,331172.1349,298216.5594,131972.6114,394974.8448
2022-11-14,401608.9022,382508.1846,364050.6309,329044.8986,296540.4524,131972.6114,391403.1463
2022-11-15,404925.9140,385509.4750,366756.7567,331219.0452,298254.9057,131972.6114,395369.3703
2022-11-16,401852.1533,382727.4935,364247.4687,329201.0129,296661.1350,131959.4105,391343.9706
2022-11-17,400691.1549,381686.6060,363318.5665,328473.0597,296105.6816,132025.4049,389706.0921
2022-11-18,402460.2632,383287.5466,364762.2592,329633.2639,297020.8257,132025.4049,391541.2017
2022-11-21,401044.9198,382010.8553,363615.0580,328719.0580,296307.4588,132051.7966,389883.6507
2022-11-22,406385.5267,386849.3607,367983.9073,332240.7401,299096.2035,132091.3892,394994.5489
2022-11-23,408928.5868,389152.9940,370063.7394,333917.2857,300424.3071,132117.7909,397401.9008
2022-11-25,408884.3174,389114.9146,370031.3784,333895.0343,300410.5394,132130.9817,397697.9372
2022-11-28,402416.0648,383271.0628,364770.5075,329682.7964,297101.9539,132157.3835,391245.2918
2022-11-29,401708.3222,382630.6948,364193.1268,329218.9371,296736.1877,132157.3835,390633.5464
2022-11-30,414069.9638,393818.4491,374283.2433,337330.2733,303137.0372,132170.5844,402670.6218
2022-12-01,414125.3271,393770.9047,374142.8277,337032.0657,302714.8018,131515.6880,402907.4193
2022-12-02,413528.1693,393223.3533,373641.8161,336615.4232,302371.7264,131461.3514,402532.5031
2022-12-05,406164.3217,386335.8145,367206.2794,331014.0554,297516.6327,129887.5185,394619.5378
2022-12-06,400293.1206,380870.3826,362124.7142,326637.4997,293766.4731,128811.0935,388699.6948
2022-12-07,399519.0625,380051.1813,361267.2011,325722.1693,292815.6806,128002.6111,388068.3085
2022-12-08,402670.3743,382981.6108,363988.7977,328060.5882,294814.1160,128558.7643,391422.9137
2022-12-09,399729.2091,380240.7591,361437.5720,325857.9880,292921.7246,127999.0945,388147.2199
2022-12-12,405434.4976,385563.9682,366398.7606,330152.6823,296622.2145,129126.3461,393731.6183
2022-12-13,408431.0262,388337.8914,368962.8213,332333.3755,298464.8924,129573.3686,396671.8357
2022-12-14,405965.3046,386054.7828,366851.8730,330536.9310,296945.7672,129200.2598,394461.7782
2022-12-15,395980.9167,376747.6504,358185.9327,323050.0344,290508.2882,127278.1739,384634.7603
2022-12-16,391259.5846,372368.6583,354130.1372,319585.9097,287567.4118,126524.2550,380234.3179
2022-12-19,387887.2095,369276.6937,351301.4412,317234.9772,285633.6258,126232.7679,376406.0861
2022-12-20,388478.3419,369831.2436,351821.1771,317690.1895,286030.7753,126368.9435,377195.4533
2022-12-21,394288.8278,375265.3918,356898.0053,322107.1114,289856.8189,127593.2092,382898.2346
2022-12-22,388744.9859,370144.8881,352176.3581,318113.3032,286503.6591,126859.0883,377467.2945
2022-12-23,390922.4073,372199.5155,354113.5360,319831.1229,288021.9735,127442.0691,379549.2592
2022-12-27,389367.0962,370838.7384,352933.0925,318971.2676,287433.4247,127757.0978,377963.0290
2022-12-28,384589.8691,366359.5336,348737.4430,315300.9669,284235.6083,126676.7120,373204.2749
2022-12-29,391411.3196,372678.3319,354581.6265,320276.1922,288442.4261,127683.6216,380064.7611
2022-12-30,390333.7206,371664.4719,353628.5724,319436.2543,287704.8045,127415.4522,379093.1860
2023-01-03,388833.8791,370298.9976,352388.9531,318424.1538,286890.2075,127355.2941,377546.6170
2023-01-04,391633.4816,373010.0489,355011.6086,320871.2459,289164.5335,128581.0955,380897.6482
2023-01-05,387356.1899,368963.1992,351185.7652,317459.8480,286132.1595,127363.2166,376436.2907
2023-01-06,396166.3234,377331.6639,359128.8101,324599.9342,292531.4545,130098.9080,384744.1610
2023-01-09,395877.4561,377031.6287,358819.5487,324277.5643,292202.3225,129832.3322,384902.8694
2023-01-10,398699.3174,379665.6644,361275.4439,326405.0293,294036.4430,130389.4007,387936.5154
2023-01-11,403787.7414,384293.8551,365472.6658,329823.4751,296779.2877,130560.8434,393052.1894
2023-01-12,405298.5705,385795.5099,366961.4174,331276.4633,298185.1922,131482.6274,394955.7416
2023-01-13,406876.1758,387356.6407,368502.8739,332770.1024,299621.5151,132399.5722,396641.0618
2023-01-17,406254.1010,386637.5969,367698.1879,331825.5607,298574.8835,131330.2488,396105.7293
2023-01-18,399654.8479,380474.9179,361949.5315,326840.1501,294271.1621,129997.9888,389859.8982
2023-01-19,396777.4106,377967.8109,359785.4267,325284.9657,293230.1898,130649.0206,386687.4061
2023-01-20,404076.4669,384636.7472,365863.1149,330290.8495,297301.9594,131088.3597,394103.0555
2023-01-23,408998.2339,389174.6868,370039.6945,333808.8076,300241.2336,131682.7555,399099.7772
2023-01-24,408564.9684,388815.4323,369748.5086,333637.0713,300168.5613,131902.0017,398445.4608
2023-01-25,408709.3666,388996.9419,369963.0466,333906.3249,300478.8830,132247.7719,398643.7357
2023-01-26,413075.4806,392845.3082,373330.9735,336418.6836,302265.1910,131571.9813,402748.1100
2023-01-27,414253.1376,393880.4731,374234.1135,337087.2593,302735.3717,131378.9475,404374.0964
2023-01-30,409075.9977,389140.6663,369904.3345,333500.0149,299794.5803,130955.9962,398960.9944
2023-01-31,414886.4481,394550.6004,374935.2835,337834.6851,303510.3380,132026.1937,405345.6399
2023-02-01,419430.3129,398832.9699,378967.9044,341401.8663,306655.4330,133212.6472,410282.8698
2023-02-02,425440.8438,404115.8821,383576.7710,344813.5056,309054.8380,132232.7685,416409.6221
2023-02-03,420896.9081,399678.0920,379249.0954,340715.6342,305195.9171,130024.5575,412107.0045
2023-02-06,418463.7594,397453.6321,377219.9643,339039.3416,303825.7577,129832.6258,409013.7717
2023-02-07,423863.1322,402385.3057,381713.9754,342743.0620,306844.2117,130223.3477,414169.1386
2023-02-08,419219.2803,398139.8512,377841.3262,339543.6152,304228.6011,129852.2035,409747.4423
2023-02-09,415630.7688,394737.9407,374618.7039,336658.1448,301652.6568,128780.8609,405762.0202
2023-02-10,416641.7688,395757.8354,375643.2877,337680.7645,302660.2123,129483.7488,406495.6592
2023-02-13,421452.3840,400154.4569,379652.3708,340989.6963,305361.5781,129847.6376,411333.6726
2023-02-14,421296.8919,399957.1172,379417.9833,340694.4658,305021.3335,129477.1499,411492.3178
2023-02-15,422707.8048,401147.1196,380405.1053,341326.2405,305359.0141,128943.1815,413336.3464
2023-02-16,416830.6491,395771.0727,375497.9638,337265.8348,302032.9961,128444.7545,407824.1227
2023-02-17,415753.0146,394849.3905,374719.8013,336739.9054,301716.9385,128771.5521,406634.4738
2023-02-21,407498.3570,387179.8179,367602.6071,330634.1248,296506.0761,127323.9889,398207.5247
2023-02-22,406987.3277,386623.9127,367008.0113,329979.1625,295810.9593,126701.5808,397870.4037
2023-02-23,409031.5511,388492.4197,368712.0081,331385.8851,296959.6490,126856.6700,399992.0930
2023-02-24,404654.2724,384407.0586,364903.1015,328085.6006,294112.4673,125970.0791,395530.7038
2023-02-27,406054.1268,385710.1343,366114.6827,329129.3001,295007.1806,126230.6314,396938.4899
2023-02-28,404520.8972,384331.2366,364879.4144,328151.1075,294248.9737,126261.3546,395609.9631
2023-03-01,403043.4207,383052.2336,363783.5639,327378.5631,293747.2365,126619.7443,396561.7709
2023-03-02,406054.1268,385800.2295,366285.6533,329436.4625,295419.8405,126816.0360,397176.5209
2023-03-03,412486.6875,391809.8032,371894.2842,334306.4300,299630.5379,128153.5739,403640.5207
2023-03-06,412986.6583,392208.6538,372200.6695,334452.0576,299644.7320,127811.3652,403105.0616
2023-03-07,406598.5088,386119.2139,366400.3433,329201.3067,294905.7737,125686.4865,397097.1667
2023-03-08,407231.7130,386672.7559,366880.2863,329551.0678,295146.1279,125571.2302,397612.6053
2023-03-09,399777.0582,379855.5647,360659.7960,324408.5855,290939.1384,124968.5125,389760.7766
2023-03-10,394044.3007,374768.4103,356171.4601,320986.1734,288421.1761,125544.7502,383197.5920
2023-03-13,393377.6730,374250.1770,355788.9817,320839.8159,288467.8819,126108.0974,381611.3934
2023-03-14,399910.3271,380179.4138,361154.0598,325187.8993,291936.7099,126276.4125,388412.4192
2023-03-15,397443.9321,377950.9522,359147.5458,323580.0698,290671.8128,126269.8378,385418.4345
2023-03-16,404243.1593,384200.6997,364881.1033,328375.9520,294647.7029,126986.6751,392080.6459
2023-03-17,399821.4694,380345.8026,361550.1374,325972.3642,293024.0951,127895.2222,387024.4638
2023-03-20,403432.1688,383748.4782,364754.1070,328805.9558,295521.7486,128834.0450,390395.2308
2023-03-21,408709.3666,388426.8243,368876.4123,331936.9924,297810.0591,128227.1336,395966.9148
2023-03-22,401932.3273,382217.5051,363199.3791,327223.9600,293936.4190,127628.7446,388888.3547
2023-03-23,402887.7514,383198.1278,364199.6852,328248.5722,294967.6363,128413.3835,389596.9761
2023-03-24,405572.9413,385582.9945,366305.6023,329856.9148,296152.5880,128135.9357,392045.6339
2023-03-27,406242.2982,386133.4277,366746.8802,330107.2579,296245.3483,127776.2748,393041.0564
2023-03-28,405528.3175,385584.9076,366349.4856,329972.0432,296323.6606,128412.8631,392483.7109
2023-03-29,411295.7745,390853.5253,371150.8043,333928.2769,299545.6953,128805.7661,398137.5007
2023-03-30,413749.9414,393187.5898,373368.9901,335927.2055,301341.6799,129586.6959,400287.5602
2023-03-31,419528.6341,398463.9838,378175.1585,339883.8369,304561.2281,129978.6541,406319.6188
2023-04-03,421190.7376,400118.3863,379817.2195,341488.8683,306115.2588,130987.8249,407394.6801
2023-04-04,418814.5826,398151.7135,378226.1891,340554.4333,305722.2758,132151.5590,404667.3180
2023-04-05,417799.4355,397149.1218,377238.1217,339600.5792,304808.3496,131582.1182,403194.0939
2023-04-06,419394.7273,398553.9674,378466.5338,340515.5792,305458.3085,131345.0638,404527.9025
2023-04-10,419852.0946,398904.1258,378718.8206,340598.2101,305402.9367,130931.4786,405443.6229
2023-04-11,419907.8832,399060.6373,378965.6813,340996.9774,305918.9881,131628.3507,405861.7428
2023-04-12,418234.5441,397655.4843,377807.0739,340270.8032,305551.3237,132324.9607,404149.6654
2023-04-13,423656.1756,402831.8530,382745.5043,344755.3912,309611.3776,134183.4372,409405.3558
2023-04-14,422785.9585,401821.8911,381612.4836,343422.4199,308133.7241,132691.8712,408270.6444
2023-04-17,424225.0847,403069.2494,382682.7546,344179.7663,308628.5809,132348.3063,409903.0196
2023-04-18,424515.1571,403409.2086,383066.6168,344634.9077,309135.2585,132861.4064,410102.1168
2023-04-19,424492.8983,403302.3755,382883.8106,344324.0461,308725.1018,132290.0652,410301.2139
2023-04-20,422094.3783,401180.1628,381017.6893,342913.2137,307699.8452,132569.7643,407752.9601
2023-04-21,422339.7205,401339.9018,381099.6445,342861.4137,307540.6990,132161.4108,408111.3350
2023-04-24,422897.5711,401892.8664,381646.4216,343392.3733,308051.9824,132486.4795,408270.6444
2023-04-25,416215.4149,395745.0756,376000.6148,338658.4701,304115.6626,131728.0021,401462.0910
2023-04-26,414363.5097,394022.5391,374400.3966,337282.7059,302939.0709,131396.7845,399650.4809
2023-04-27,422585.2754,401579.0248,381331.9280,343079.0632,307742.8445,132258.6975,407155.7636
2023-04-28,426199.6610,404846.8556,384276.5257,345443.1245,309607.6313,132290.6332,410699.3766
2023-05-01,425909.6241,404534.6162,383945.2841,345082.6697,309228.3852,131960.5410,410500.2794
2023-05-02,421135.0553,400295.3150,380202.3481,342222.9868,307117.8142,132410.0505,405483.4740
2023-05-03,418201.0851,397746.9466,378010.2434,340660.9314,306084.9007,133078.0690,403114.4867
2023-05-04,415144.5147,395035.9901,375620.1939,338842.9710,304753.3009,133417.7601,400108.3253
2023-05-05,422763.6643,401941.1029,381857.8952,343878.1117,308749.5937,133536.1026,407494.2129
2023-05-08,422998.0190,402168.9016,382079.0496,344085.8029,308943.7297,133643.2626,407932.1950
2023-05-09,421168.4434,400542.5424,380641.4071,342984.6909,308128.8801,133817.0640,406259.9371
2023-05-10,423009.2192,402176.3114,382082.9494,344083.4903,308936.2207,133621.1072,408051.6533
2023-05-11,422417.8742,401512.9235,381356.5935,343256.2667,308038.0719,132762.0720,407514.0752
2023-05-12,421849.0006,400960.2339,380820.2814,342753.0715,307568.1398,132504.1290,406558.5037
2023-05-15,423310.3146,402391.2715,382219.4088,344084.2895,308827.2661,133241.2777,408290.5066
2023-05-16,420510.2867,399635.0992,379511.6260,341485.0298,306349.2653,131734.0141,405125.1307
2023-05-17,425530.3750,404189.8339,383631.7488,344822.9351,309012.3502,131881.6919,410380.7579
2023-05-18,429691.3754,407801.1331,386735.6887,347031.0036,310469.6631,130945.8436,414461.9490
2023-05-19,429010.8183,407347.1267,386487.1032,347134.5126,310854.4342,131970.7125,413466.5265
2023-05-22,429245.1020,407545.5499,386652.5657,347242.1716,310914.1658,131887.0790,414183.1814
2023-05-23,424448.2391,403078.8254,382497.9800,343660.4011,307840.8407,130980.4772,409803.4868
2023-05-24,421268.8558,399983.4084,379488.3942,340826.6281,305186.1858,129504.7521,406638.0793
2023-05-25,424939.1008,403180.2048,382248.1428,342814.4027,306526.6079,128768.0837,409405.3558
2023-05-26,430461.1093,408294.3923,386978.2402,346843.8461,309939.3529,129642.5155,414800.3668
2023-05-30,430594.9452,408381.4167,387022.8858,346816.0384,309853.8973,129429.3158,414939.7189
2023-05-31,428252.3201,406180.8370,384957.4830,345001.2031,308264.6408,128859.5055,412451.2418
2023-06-01,432357.5674,410120.2070,388734.3300,348463.6709,311427.7848,130384.7286,416572.1575
2023-06-02,438705.1337,415859.0289,393906.3467,352620.2257,314713.8774,130504.1601,423460.3180
2023-06-05,437857.2462,415082.8599,393197.2594,352032.2036,314230.7866,130424.9343,422345.4372
2023-06-06,438760.8515,416003.9528,394130.8738,352977.4581,315172.1765,131099.3471,424276.5372
2023-06-07,437321.7961,414486.3575,392547.9477,351299.8717,313442.1647,129703.9131,423440.3925
2023-06-08,439943.3643,417087.1268,395121.0063,353799.3449,315847.8625,131207.9919,425431.2058
2023-06-09,440679.6037,417719.5461,395658.0018,354168.9397,316078.5023,131015.0215,425889.0186
2023-06-12,444729.0979,421408.5596,399010.5822,356916.4610,318304.2906,131281.1754,429711.3676
2023-06-13,447662.9971,424088.0497,401452.4392,358930.3664,319948.4100,131520.6805,432876.7752
2023-06-14,448008.8227,424434.0421,401797.3621,359269.8649,320278.7683,131736.2767,432876.7752
2023-06-15,453753.9855,429780.3706,406767.1816,363550.2665,323948.9600,132826.4937,438152.3278
2023-06-16,452080.6819,428225.2587,405323.5299,362310.3846,322889.0380,132520.7726,436499.9638
2023-06-20,449994.5638,425986.9021,402956.5919,359750.7446,320212.3150,130285.6867,434349.9043
2023-06-21,447529.1612,423773.0195,400975.9007,358185.0903,318999.1234,130305.8405,431960.8966
2023-06-22,449157.8765,425072.9254,401976.5624,358669.2780,319065.4740,129289.6509,433115.6601
2023-06-23,445788.7978,421885.7266,398963.6955,355983.0666,316677.7046,128327.2966,429532.5439
2023-06-26,443948.2346,420282.8366,397579.3258,354982.3805,315996.1554,128642.9644,428033.7330
2023-06-27,448867.8041,424754.7339,401634.2432,358289.6185,318661.3420,128933.3779,433249.5407
2023-06-28,449068.5935,424915.3355,401758.3017,358350.6872,318671.5408,128812.5581,433609.1807
2023-06-29,450788.9311,426436.3130,403095.3797,359363.1101,319411.6215,128658.3102,435687.4766
2023-06-30,456131.0267,431438.0612,407774.4353,363447.2999,322964.2272,129870.6834,440203.8666
2023-07-03,457004.5755,432247.3664,408523.3279,364086.2205,323506.5988,130017.3359,441522.7785
2023-07-05,455985.4234,431287.0683,407619.1799,363286.5596,322801.5192,129749.3088,440183.8778
2023-07-06,452267.2228,427840.0644,404427.3090,360559.4274,320482.7883,129111.2879,436267.0565
2023-07-07,451214.4699,426957.5433,403700.2504,360102.3196,320246.3363,129495.0096,435727.5174
2023-07-10,452424.0264,428057.5161,404698.1735,360917.3079,320904.2778,129571.8508,437625.9776
2023-07-11,455324.6439,430755.3882,407204.8353,363074.3401,322752.4140,130120.9134,441063.1314
2023-07-12,458908.5123,434259.4609,410624.7099,366315.0725,325803.4588,131831.3496,444440.4769
2023-07-13,462649.1133,437784.1939,413943.4702,369250.4880,328391.8052,132815.1389,448197.4512
2023-07-14,462279.4695,437409.5266,413565.6718,368871.4930,328017.4061,132558.0008,447537.9162
2023-07-17,463892.2351,438954.0004,415043.4197,370220.6964,329244.8851,133132.4225,449236.5518
2023-07-18,467408.8666,442335.9986,418292.6467,373210.8133,331985.6891,134471.7434,452813.6587
2023-07-19,468416.7830,443242.0714,419104.2897,373854.3597,332486.4334,134471.2310,453992.7439
2023-07-20,465359.2911,440213.7310,416113.0546,370958.0616,329707.8278,132773.3314,450715.3739
2023-07-21,465415.3987,440197.3868,416031.9858,370768.7929,329435.6184,132370.5830,450675.4280
2023-07-24,467386.4661,441928.2050,417541.6646,371889.4199,330231.5766,132128.5995,452274.1196
2023-07-25,468764.0263,443299.6417,418902.5311,373217.4749,331513.8554,132930.0960,453413.1641
2023-07-26,468875.9934,443432.1940,419052.9881,373396.4263,331712.6962,133121.7800,453752.9102
2023-07-27,465695.3696,440349.6254,416069.4496,370612.4103,329127.9462,131771.1799,450255.7584
2023-07-28,470231.0823,444694.0241,420226.7873,374409.0410,332582.6324,133387.0130,454951.9210
2023-07-31,471138.2319,445548.4652,421030.9627,375119.7379,333208.7845,133623.6799,456330.8625
2023-08-01,469682.3408,444080.6757,419557.9736,373654.1822,331770.8976,132665.0801,455091.8425
2023-08-02,463175.4898,437777.5537,413460.3041,367969.6369,326497.9912,129925.2779,448636.9831
2023-08-03,461865.1665,436548.6311,412308.6642,366960.7597,325617.0635,129614.4053,447338.0600
2023-08-04,459602.8216,434503.7336,410465.5638,365477.4634,324440.2746,129534.3766,445439.5999
